1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024523522; 151.70600000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
1613024534156; 150.95300000 
