1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024523522; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
1613024534156; 1730.96000000 
